watermark,is_custom_deck,draw_before,number_to_play,card_text
RT,t,0,1,[blank]. That&#39;s top.
RT,t,0,1,After getting wasted at PAX&#44; Burnie announced that &#34;I am [blank]!&#34;
RT,t,0,1,Barbara sucks [blank].
RT,t,0,1,Close up of my [blank].
RT,t,0,1,Come to Fort [blank]!
RT,t,0,1,Describe yourself in one word/phrase.
RT,t,0,1,Detective [blank] is down!
RT,t,0,1,Does our house say &#34;We love [blank]?&#34;
RT,t,0,1,Dude&#44; I got sixteen [blank]!
RT,t,0,1,Fight&#44; fight&#44; fight&#44; [blank]?
RT,t,0,1,Fuck it&#44; I mean [blank]&#44; right?
RT,t,0,1,I&#39;ma smother you in my [blank]!
RT,t,0,1,If Jack was frog and you kissed him&#44; what would he turn into?
RT,t,0,1,If you could fuck anyone in the world&#44; who would you choose?
RT,t,0,1,If you could have any superpower&#44; what would it be?
RT,t,0,2,If you got $1&#44;000&#44;000 per week&#44; would you [blank]&#44; but in the next day&#44; you&#39;d have to [blank]?
RT,t,0,1,If you were allowed to do one illegal thing&#44; what would it be? 
RT,t,0,1,It&#39;s a [blank] out there.
RT,t,0,1,It&#39;s not my fault. Somebody put [blank] in my way.
RT,t,0,1,Joel plays [blank].
RT,t,0,1,Let&#39;s do [blank] again! This is fun!
RT,t,0,1,Lindsay could fuck up [blank].
RT,t,0,1,LLLLLLLLLLLLLET&#39;S [blank]!
RT,t,0,1,My [blank] is trying to die.
RT,t,0,2,My name is [blank]&#44; and I hate [blank]!
RT,t,0,2,No one in the office expected the bromance between [blank] and [blank].
RT,t,0,1,On tonight&#39;s Let&#39;s Play&#44; the AH crew plays [blank].
RT,t,0,1,People like [blank].
RT,t,0,1,RT Recap&#44; featuring [blank]!
RT,t,0,2,Select two cards to create your team name.
RT,t,0,1,Shout out to [blank]!
RT,t,0,1,Shout out to my mom. Called my Teddy Bear [blank].
RT,t,0,1,So&#44; I was just walking along&#44; until suddenly [blank] came along and attacked me.
RT,t,0,1,Thanks to [blank] for this week&#39;s theme song.
RT,t,0,1,The next RvB cameo will be voiced by [blank].
RT,t,2,3,The war&#39;s over. We&#39;re holding a parade in [blank]&#39;s honor. [blank] drives the float&#44; and [blank] is in charge of confetti.
RT,t,0,1,They questioned Ryan&#39;s sanity after finding [blank] in his house.
RT,t,0,1,This week on AHWU&#44; [blank].
RT,t,0,1,This week on Immersion&#44; we are going to test [blank].
RT,t,2,3,This week on VS&#44; [blank] challenges [blank] to a game of [blank].
RT,t,0,1,What are fire hydrants called in England?
RT,t,0,1,What does Ryan&#39;s kid listen to?
RT,t,0,1,What is Game Night?
RT,t,0,1,What is the meaning of life?
RT,t,0,1,What is the saddest thing you&#39;ve ever seen?
RT,t,0,1,What is the worst thing anyone could say in front of the police?
RT,t,0,1,What is your biggest feature?
RT,t,0,1,What is your favorite book?
RT,t,0,1,What is your mating call?
RT,t,0,1,What makes Caboose angry?
RT,t,0,1,What makes Michael the angriest?
RT,t,0,1,What mysteries lie beyond Jack&#39;s beard? 
RT,t,0,1,What would be your chosen catchphrase?
RT,t,0,1,What&#39;s in Gavin&#39;s desk?
RT,t,0,1,Where are we going for lunch?
RT,t,0,1,Where does Ray belong?
RT,t,0,1,Who has a fake Internet girlfriend?
RT,t,0,2,Why are there six [blank] when there are only four [blank]?
RT,t,0,1,Why are we here?
RT,t,0,1,Why is Geoff cool?
RT,t,0,1,Why was Michael screaming at Gavin?
RT,t,0,1,Would you guys still like me if my name was [blank]?
RT,t,0,1,You threw it against the wall like a [blank]!
SG,t,0,1,[blank] has the &#34;mount&#34; keyword.
SG,t,0,2,[blank] is the name of my [blank] cover band.
SG,t,0,1,[blank].tumblr.com
SG,t,0,1,Alcoholic games of Clue&reg; lead to [blank].
SG,t,0,1,At the last PAX&#44; Paul and Storm had [blank] thrown at them during &#34;Opening Band&#34;.
SG,t,0,1,Don&#39;t slow down in East Cleveland or [blank].
SG,t,0,2,Drunken games of Pretend You&#39;re Xyzzy lead to [blank] and [blank].
SG,t,2,3,Who dunnit? [blank] with [blank] in [blank].
TGWTG,t,2,3, [blank]  did [blank] to avoid [blank].
TGWTG,t,0,2,&#34;Greetings&#44; dear listeners.  Won&#39;t you join [blank] for [blank]?&#34;
TGWTG,t,0,2,[blank] and [blank] are in the worst comic Linkara ever read.
TGWTG,t,0,2,[blank] and [blank] would make awesome siblings.
TGWTG,t,0,1,[blank] didn&#39;t make it onto the first AT4W DVD.
TGWTG,t,0,2,[blank] is only on the site because of [blank].
TGWTG,t,0,1,[blank] is part of the WTFIWWY wheelhouse.
TGWTG,t,0,1,[blank] is something else Diamanda Hagan has to live with every day.
TGWTG,t,0,1,[blank] is the reason Linkara doesn&#39;t like to swear.
TGWTG,t,0,2,[blank] is the reason that [blank] picked &#34;AIDS.&#34;
TGWTG,t,0,1,[blank] is the subject of the Critic&#39;s newest review.
TGWTG,t,0,1,[blank] is the subject of the missing short from The Uncanny Valley.
TGWTG,t,0,1,[blank] is the theme of this year&#39;s anniversary crossover.
TGWTG,t,0,1,[blank] needs more gay.
TGWTG,t,0,1,[blank] should be on TGWTG.
TGWTG,t,0,1,[blank] was completely avoidable!
TGWTG,t,0,1,[blank] was the first thing to go when Hagan took over the world.
TGWTG,t,0,1,[blank] will be Linkara&#39;s next cosplay.
TGWTG,t,0,1,[blank] will be the subject of the next TGWTG panel at MAGFest.
TGWTG,t,0,1,[blank] will live!
TGWTG,t,0,1,[blank] wound up in this week&#39;s top WTFIWWY story.
TGWTG,t,0,1,[blank]! What are you doing here?
TGWTG,t,0,1,[blank]! You know&#44; for kids.
TGWTG,t,0,1,[blank]. With onions.
TGWTG,t,0,1,90&#39;s Kid&#39;s favorite comic is [blank].
TGWTG,t,0,1,A [blank] Credit Card!?
TGWTG,t,0,1,A piece of [blank] is missing.
TGWTG,t,0,2,After [blank]&#44; Phelous regenerated into [blank]. 
TGWTG,t,0,1,After getting snowed in at MAGfest&#44; the reviewers were stuck with [blank].
TGWTG,t,0,1,ALL OF [blank].
TGWTG,t,0,1,An intervention was staged for Linkara after [blank] was discovered in his hat.
TGWTG,t,0,2,Arlo P. Arlo&#39;s newest weapon combines [blank] and [blank]!
TGWTG,t,0,1,As a way of apologizing for a poorly received episode&#44; E Rod promised to review [blank].
TGWTG,t,0,2,At ConBravo&#44; [blank] will be hosting a panel on [blank].
TGWTG,t,0,1,At his next con appearance&#44; Linkara will cosplay as [blank].
TGWTG,t,0,1,At least he didn&#39;t fuck [blank].
TGWTG,t,0,2,At MAGFest&#44; [blank] will host a panel focusing on [blank].
TGWTG,t,0,1,Because poor literacy is [blank].
TGWTG,t,0,1,Being done with My Little Pony&#44; 8-Bit Mickey has moved onto [blank].
TGWTG,t,0,1,Being fed up with reviewing lamps&#44; what obscure topic did Linkara review next?
TGWTG,t,0,1,Birdemic 3: [blank]
TGWTG,t,0,1,Blip checks are way smaller in January so I&#39;ll spend the month riffing on [blank] to gain more views.
TGWTG,t,0,1,Brad Tries [blank].
TGWTG,t,0,1,Doug still regrets the day he decided to do a Let&#39;s Play video for &#34;Bart Simpson&#39;s [blank] Adventure&#34;.
TGWTG,t,0,1,E Rod has a new dance move called [blank].
TGWTG,t,0,1,Enemies of Diamanda Hagan have been known to receive strange packages filled with  [blank].
TGWTG,t,0,1,Even Kyle thinks [blank] is pretentious.
TGWTG,t,0,1,Florida&#39;s new crazy is about [blank].
TGWTG,t,0,2,For a late night snack&#44; Nash made a sandwich of [blank] and [blank].
TGWTG,t,0,2,For the next Anniversary event&#44; the TGWTG producers must battle [blank] to get [blank].
TGWTG,t,0,2,Good evening! I am [blank] of  [blank].
TGWTG,t,0,1,He is a glitch. He is missing. He is [blank].
TGWTG,t,0,2,Hello&#44; and welcome to Atop [blank]&#44; where [blank] burns.
TGWTG,t,0,1,Hello&#44; I&#39;m a [blank].
TGWTG,t,0,1,Hello&#44; I&#39;m the Nostalgia Critic. I remember [blank] so you don&#39;t have to!
TGWTG,t,0,1,Here There Be [blank].
TGWTG,t,0,1,Hey kids&#44; I&#39;m Nash&#44; and I couldn&#39;t make [blank] up if I tried.
TGWTG,t,0,1,Hey Nash&#44; whatcha playin&#39;?
TGWTG,t,0,1,High and away on a wing and a prayer&#44; who could it be? Believe it or not&#44; it&#39;s just [blank].
TGWTG,t,0,1,How is Bennett going to creep out Ask That Guy this time? 
TGWTG,t,0,1,I [blank] so you don&#39;t have to.
TGWTG,t,0,1,I AM THE VOICELESS. THE NEVER SHOULD. I AM [blank].
TGWTG,t,0,2,I asked Linkara to retweet [blank]&#44; but instead&#44; he retweeted [blank].
TGWTG,t,0,1,I love [blank]. It&#39;s so bad.
TGWTG,t,0,1,I prefer for MY exploitation films to have [blank]&#44; thank you very much.
TGWTG,t,0,1,I watch movies just to see if I can find a Big Lipped [blank] Moment.
TGWTG,t,0,2,I write slash fanfiction pairing [blank] with [blank].
TGWTG,t,0,2,I&#39;m going to die watching [blank] review [blank].
TGWTG,t,0,1,I&#39;m looking forward to Jesuotaku&#39;s playthrough of Fire Emblem: [blank].
TGWTG,t,0,2,If [blank] got to direct an Uncanny Valley short&#44; it would have featured [blank].
TGWTG,t,0,2,If a dog and a dolphin can get along&#44; why not [blank] and [blank]?
TGWTG,t,0,2,If I wanted to see [blank]&#44; I&#39;ll stick with [blank]&#44; thank you very much.
TGWTG,t,2,3,If you are able to deflect [blank] with [blank]&#44; we refer to it as &#34;Frying [blank]&#34;.
TGWTG,t,0,1,If you value your life&#44; never mention [blank] around Oancitizen.
TGWTG,t,0,2,In a new latest announcement video&#44; [blank] has announced an appearance at [blank].
TGWTG,t,0,1,In a surprise twist&#44; the villain of Linkara&#39;s next story arc turned out to be [blank].
TGWTG,t,0,1,In her newest review&#44; Diamanda Hagan finds herself in the body of [blank].
TGWTG,t,0,1,In his latest review&#44; Phelous was killed by [blank].
TGWTG,t,0,1,In his most recent Avatar vlog&#44; Doug&#39;s favorite thing about the episode was [blank].
TGWTG,t,0,2,In my new show&#44; I review [blank] while dressed like [blank].
TGWTG,t,0,1,In the newest Cheap Damage&#44; CR looks at the trading card game version of [blank].
TGWTG,t,0,2,In trying to ban [blank]&#44; Florida accidentally banned [blank].
TGWTG,t,0,1,It was all going well until they found [blank].
TGWTG,t,0,1,IT&#39;S NOT [blank]!
TGWTG,t,0,1,It&#39;s not nudity if there&#39;s [blank].
TGWTG,t,0,1,JW confirms&#44; you can play [blank]&#44;
TGWTG,t,0,1,Kyle&#39;s next student film will focus on [blank].
TGWTG,t,0,2,Last time I took bath salts&#44; I ended up [blank] in [blank].
TGWTG,t,0,1,Leon Thomas almost named his show Renegade [blank].
TGWTG,t,0,1,Linkara now prefers to say [blank] in lieu of &#34;fuck&#34;.
TGWTG,t,0,1,Linkara was shocked when he found out Insano was secretly [blank].
TGWTG,t,0,2,Linkara&#39;s next story arc will involve him defeating [blank] with the power of  [blank].
TGWTG,t,0,1,Linkara&#39;s Yu-Gi-Oh deck is built up with nothing but [blank].
TGWTG,t,0,1,Luke Mochrie proved he was still part of the site by[blank].
TGWTG,t,0,2,Luke&#39;s newest character is [blank]&#44; the Inner [blank].
TGWTG,t,2,3,Make a WTFIWWY story.
TGWTG,t,0,1,MikeJ&#39;s next sexual conquest is [blank].
TGWTG,t,0,1,Nash had a long day at work&#44; so tonight he&#39;ll stream [blank].
TGWTG,t,0,1,Nash rejected yet another RDA request for [blank].
TGWTG,t,2,3,Nash will build his next contraption with just [blank]&#44; [blank]&#44; and [blank].
TGWTG,t,2,3,Nash&#39;s newest made-up curse word is [blank]-[blank]-[blank]! 
TGWTG,t,0,1,Nash&#39;s recent rant about Microsoft led to [blank].
TGWTG,t,0,1,Nash&#39;s Reviewer Spotlight featured [blank].
TGWTG,t,0,1,New rule in the RDA Drinking Game:  Every time [blank] happens&#44; take a shot!
TGWTG,t,0,1,Next January&#44; the Nostalgia Critic is doing [blank] Month.
TGWTG,t,0,2,Next time on Obscurus Lupa Presents: &#34; [blank] IV: The Return of [blank]&#34;.
TGWTG,t,0,1,No one wants to see your [blank].
TGWTG,t,0,1,Of course!  Don&#39;t you know anything about [blank]?
TGWTG,t,0,1,Of Course! Don&#39;t you know anything about [blank]?
TGWTG,t,0,1,OH MY GOD THIS IS THE GREATEST [blank] I&#39;VE EVER SEEN IN MY LIFE!
TGWTG,t,0,1,On the next WTFIWWY&#44; Nash will give us a brief history of [blank].
TGWTG,t,0,1,On the other side of the Plot Hole&#44; the Nostalgia Critic found [blank].
TGWTG,t,0,2,Putting [blank] in [blank]? That doesn&#39;t go there!
TGWTG,t,0,1,Reactions were mixed when [blank] joined TGWTG.
TGWTG,t,0,2,Rock and Roll is nothing but [blank] and the rage of [blank]!
TGWTG,t,0,2,Sad Panda is actually [blank] and  [blank].
TGWTG,t,0,1,Sage has presented JO with the new ecchi series [blank].
TGWTG,t,0,1,Sean got his head stuck in [blank].
TGWTG,t,0,1,Snowflame feels no [blank].
TGWTG,t,0,1,Snowflame found a new love besides cocaine. What is it?
TGWTG,t,0,1,So let&#39;s dig into [blank] &#35;1.
TGWTG,t,0,2,Some fangirls lay awake all night thinking of [blank] and [blank] together.
TGWTG,t,0,1,STOP OR I WILL [blank].
TGWTG,t,0,2,Tara taught me that if you&#39;re going to engage in [blank]&#44; then [blank] isn&#39;t a good idea.
TGWTG,t,0,1,The best Bad Movie Beatdown sketch is where Film Brain ropes Lordhebe into [blank].
TGWTG,t,0,1,The controversy over ad-blocking could be easily solved by [blank].
TGWTG,t,0,1,The easiest way to counteract a DMCA takedown notice is with [blank].
TGWTG,t,0,1,The invasion of Molassia was tragically thwarted by [blank].
TGWTG,t,0,1,The last time Welshy and Film Brain were in a room together&#44; they ended up [blank].
TGWTG,t,0,2,The MAGFest Nerf War took a dark turn when [blank] was waylaid by [blank].
TGWTG,t,0,1,The new site that will overtake TGWTG is [blank].
TGWTG,t,0,2,The newest fanfic trend is turning [blank] into [blank].
TGWTG,t,0,1,The newest Rap Libs makes extensive use of the phrase &#34;[blank].&#34;
TGWTG,t,0,1,The newest reviewer addition to the site specializes in [blank].
TGWTG,t,2,3,The next crossover will have [blank] and [blank] review [blank].
TGWTG,t,0,1,The next person to leave Channel Awesome will announce their departure via [blank].
TGWTG,t,0,1,The next Renegade Cut is about [blank] in a beloved children&#39;s movie.
TGWTG,t,0,2,The next TGWTG porn spoof?  [blank] with [blank]!
TGWTG,t,0,1,The Nostalgia Critic will NEVER review [blank].
TGWTG,t,0,1,The only thing Linkara would sell his soul for is [blank].
TGWTG,t,0,1,The RDA chat knew Nash was trolling them when he played [blank].
TGWTG,t,0,1,The real reason MAGFest was ruined was [blank].
TGWTG,t,0,1,The reason Linkara doesn&#39;t like milk in his cereal is [blank].
TGWTG,t,0,1,The secret of Linkara&#39;s magic gun is [blank].
TGWTG,t,0,1,The theme of this week&#39;s WTFIWWY is [blank].
TGWTG,t,0,1,The website was almost called &#34;thatguywith[blank].com&#34;.
TGWTG,t,0,1,They even took [blank]! Who does that?!
TGWTG,t,0,1,This week&#44; Nash&#39;s beer is made with [blank].
TGWTG,t,0,1,This weekend&#44; the nation of Haganistan will once again commence its annual celebration of [blank].  
TGWTG,t,0,1,To top One More Day&#44; future comic writers will use [blank] to break up a relationship.
TGWTG,t,0,1,To troll the RDA chat this time&#44; Todd requested a song by [blank].
TGWTG,t,0,2,Todd in the Shadows broke the Not a Rhyme button when the singer tried to rhyme [blank] with [blank].
TGWTG,t,0,1,Todd knew he didn&#39;t have a chance after trying to seduce Lupa with [blank].
TGWTG,t,0,1,Turns out&#44; that wasn&#39;t tea in MikeJ&#39;s cup&#44; it was [blank].
TGWTG,t,2,3,Using alchemy&#44; combine [blank] and [blank] to make [blank]! 
TGWTG,t,0,1,Viewers were shocked when Paw declared [blank] the best song of the movie.
TGWTG,t,0,1,WAIT!  I have an idea!  It involves using [blank]!
TGWTG,t,0,1,We all made a mistake when we ate [blank] at MAGFest.
TGWTG,t,0,1,WE WERE FIGHTING LIKE [blank].
TGWTG,t,0,1,Well&#44; I&#39;ve read enough fanfic about [blank] and Lupa to last a lifetime.
TGWTG,t,0,2,Welshy is to [blank] as Sad Panda is to [blank].
TGWTG,t,0,1,What broke Nash this week?
TGWTG,t,0,1,What delayed the next History of Power Rangers?
TGWTG,t,0,1,What did Doug bring to the set of To Boldly Flee?
TGWTG,t,0,1,What did the commenters bitch about next to Doug?
TGWTG,t,0,1,What do Brad and Floyd like to do after a long day?
TGWTG,t,0,1,What does Linkara eat with his chicken strips?
TGWTG,t,0,1,What does Nash like to sing about?
TGWTG,t,0,1,What does Todd look like under his mask?
TGWTG,t,0,1,What does Ven have to do now?
TGWTG,t,0,1,What doesn&#39;t go there?
TGWTG,t,0,1,What doesn&#39;t work that way?
TGWTG,t,0,1,What else does Diamanda Hagan have to live with every day?
TGWTG,t,0,1,What hot&#44; trendy new dance will feature in Paw&#39;s next Dance Spectacular?
TGWTG,t,0,1,What is as low as the standards of the 90&#39;s Kid?
TGWTG,t,0,1,What is hidden in Linkara&#39;s hat?
TGWTG,t,0,1,What is in Sci Fi Guy&#39;s vest?
TGWTG,t,0,1,What is literally the only thing tastier than a dragon&#39;s soul?
TGWTG,t,0,1,What is Snowflame&#39;s only known weakness?
TGWTG,t,0,1,What is the name of the next new Channel Awesome contributor?
TGWTG,t,0,1,What is the real reason Demo Reel failed?
TGWTG,t,0,1,What killed Harvey Finevoice&#39;s son?
TGWTG,t,0,1,What made Dodger ban someone from the RDA chat this week?
TGWTG,t,0,1,What new upgrade did Nash give Laura?
TGWTG,t,0,1,What the fuck is wrong with you?
TGWTG,t,0,1,What was the first sign that Linkara was turning evil?
TGWTG,t,0,1,What will Nash try to kill next with his hammer?
TGWTG,t,0,1,What will Tara name her next hippo?
TGWTG,t,0,1,What&#39;s holding up the site redesign?
TGWTG,t,0,1,What&#39;s really inside the Plot Hole?
TGWTG,t,0,1,What&#39;s the real reason nobody has ever played the TGWTG Panel Drinking Game?
TGWTG,t,0,1,What&#39;s up next on WTFIWWY?
TGWTG,t,0,1,When Arlo The Orc turns into a werewolf&#44; he likes to snack on [blank].
TGWTG,t,0,1,When interviewing Linkara&#44; be sure to ask him about [blank]!
TGWTG,t,0,1,When is the next History of Power Rangers coming out?
TGWTG,t,0,1,When not reviewing or ruling Haganistan with an iron fist&#44; Hagan&#39;s hobby is [blank].
TGWTG,t,0,1,When the JesuOtaku stream got to the &#34;awful part of the night&#44;&#34; the GreatSG video featured [blank].
TGWTG,t,0,1,Where&#39;d he purchase that?
TGWTG,t,0,1,Who REALLY called Oancitizen to help him snap out of his ennui?
TGWTG,t,0,1,Whose ass did Zodann kick this time?
TGWTG,t,0,1,Why can&#39;t Film Brain stop extending his final vowels?
TGWTG,t,0,1,Why did Nash go to Chicago?
TGWTG,t,0,1,Why does Linkara have all of those Cybermats?
TGWTG,t,0,1,Why doesn&#39;t Doug ever attend MAGFest?
TGWTG,t,0,1,Why doesn&#39;t Film Brain have an actual reviewer costume?
TGWTG,t,0,1,Why was Radio Dead Air shut down this time?
TGWTG,t,2,3,Write Linkara&#39;s next storyline as a haiku.
TGWTG,t,0,1,You may be a robot&#44; but I AM [blank]!
Vidya,t,0,1, [blank] would like to play.
Vidya,t,0,1, Microsoft revealed that the Xbox One&#39;s demos had actually been running on [blank] 
Vidya,t,0,1,&#34;HEY&#44; GOLLEN PALACE? HOW U SAY [blank] IN CHINESE?&#34;
Vidya,t,0,2,&gt;[blank]<br>&gt;[blank]<br>&gt;2011<br>&gt;ISHYGDDT
Vidya,t,0,1,&gt;implying you aren&#39;t [blank]
Vidya,t,0,1,&gt;tfw when [blank].
Vidya,t,0,1,&gt;walk into gamestop<br>&gt;see [blank]<br>&gt;walk out
Vidya,t,0,1,[blank] confirmed for Super Smash Bros!
Vidya,t,0,1,[blank] has changed.
Vidya,t,0,1,[blank] has changed. 
Vidya,t,0,1,[blank] has no games.
Vidya,t,0,1,[blank] is 2deep and edgy for you.
Vidya,t,0,1,[blank] is a lie.
Vidya,t,0,1,[blank] is a pretty cool guy
Vidya,t,0,2,[blank] is a pretty cool guy&#44; eh [blank] and doesn&#39;t afraid of anything.
Vidya,t,0,1,[blank] is the cancer killing video games.
Vidya,t,0,1,[blank] is waiting for your challenge!
Vidya,t,0,1,[blank] only&#44; no items&#44; Final Destination. 
Vidya,t,0,1,[blank] sappin&#39; my sentry. 
Vidya,t,0,1,[blank] TEAM RULES!!
Vidya,t,0,1,[blank]. [blank] never changes.
Vidya,t,0,1,[blank]: Gotta go fast!
Vidya,t,0,1,A mod of doom was made that was based off of [blank].
Vidya,t,0,1,Achievement Unlocked: [blank] !
Vidya,t,0,1,Ah! Your rival! What was his name again?
Vidya,t,0,2,All you had to do was [blank] the damn [blank]!
Vidya,t,0,1,All you had to do was follow the damn [blank]&#44; CJ!
Vidya,t,0,1,All your [blank] are belong to us
Vidya,t,0,1,appealing to a larger audience
Vidya,t,0,1,Based [blank].
Vidya,t,0,1,Because of the lastest school shooting&#44; [blank] is being blamed for making kids too violent.
Vidya,t,0,1,brb guys&#44; [blank] break
Vidya,t,0,1,But you can call me [blank] the [blank]. Has a nice ring to it dontcha think?
Vidya,t,0,2,Check your privilege&#44; you [blank] [blank].
Vidya,t,0,1,EA Sports! It&#39;s [blank].
Vidya,t,0,1,Enjoy [blank] while you play your Xbox one!
Vidya,t,0,1,Fans started a kickstarter for a new [blank] game. 
Vidya,t,0,1,Get double XP for Halo 3 with purchase of [blank].
Vidya,t,0,1,Here lies [blank]: peperony and chease
Vidya,t,0,1,HEY&#44; GOLLEN PALACE? HOW U SAY [blank] IN CHINESE?
Vidya,t,0,1,Huh? What was that noise?
Vidya,t,0,1,I have the bigger [blank].
Vidya,t,0,1,I love the [blank]&#44; it&#39;s so bad
Vidya,t,0,1,I really didn&#39;t like what they did with the [blank] Movie adaption.
Vidya,t,0,1,I used to be an adventurer like you&#44; until [blank].
Vidya,t,0,1,I wouldn&#39;t call it a Battlestation&#44; more like a [blank].
Vidya,t,0,1,I&#39;m [blank] under the table right now!
Vidya,t,0,1,I&#39;m here to [blank] and chew bubble gum&#44; and I&#39;m all out of gum.
Vidya,t,0,1,I&#39;m in ur base&#44; [blank]
Vidya,t,0,1,I&#39;ve covered [blank]&#44; you know.
Vidya,t,0,1,If Gordon Freeman spoke&#44; what would he talk about?
Vidya,t,0,1,In Kingdom Hearts&#44; Donald Duck will be replaced with [blank] .
Vidya,t,0,1,Ironic [blank] is still [blank].<br><br>(same in both blanks)
Vidya,t,0,1,Is a man not entitiled to [blank]?
Vidya,t,0,1,It&#39;s dangerous to go alone! Take this:
Vidya,t,0,1,It&#39;s like [blank] with guns!
Vidya,t,0,2,It&#39;s like [blank]with [blank]!
Vidya,t,0,2,Jill&#44; here&#39;s a [blank]. It might come in handy if you&#44; the master of [blank]&#44; take it with you. 
Vidya,t,0,1,Kotaku addresses sexism in [blank] in their latest article.
Vidya,t,0,1,Liquid! How can you still be alive?
Vidya,t,0,1,LoL stole their new character design off of [blank].
Vidya,t,0,1,NEXT TIME ON GAME GRUMPS: [blank].
Vidya,t,0,1,Objective: [blank]
Vidya,t,0,1,OH MY GOD JC&#44; A [blank]
Vidya,t,0,1,Only casuals like [blank].
Vidya,t,0,1,PC gamers have made a petition to get [blank] on their platform.
Vidya,t,0,1,Pop Quiz: Beatles Song- [blank] terday.
Vidya,t,0,1,PS3: It only does  [blank].
Vidya,t,0,1,Pumpkin doesn&#39;t want this.
Vidya,t,0,1,Rev up those [blank]&#44; because I am sure hungry for one- HELP! HELP!
Vidya,t,0,1,Sorry Mario&#44; but [blank] is in another castle.
Vidya,t,0,1,Suffer&#44; like [blank] did.
Vidya,t,0,1,That&#39;s the second biggest [blank] I&#39;ve ever seen!
Vidya,t,0,1,The best final fantasy game was [blank].
Vidya,t,0,1,The best way to be comfy when playing video games is with [blank].
Vidya,t,0,1,The future of gaming lies with the [blank].
Vidya,t,0,2,The new ititeration in the Call of Duty franchise has players fighting off [blank] deep in the jungles of [blank] 
Vidya,t,0,1,The new Nintendo [blank] is a big gimmick. 
Vidya,t,0,1,The new TF2 promo items are based on [blank].
Vidya,t,0,1,The newest feature of the Xbox One is [blank].
Vidya,t,0,1,The newest IP from Nintendo&#44; Super [blank] Bros. 
Vidya,t,0,1,The newest trope against women in video games: [blank].
Vidya,t,0,1,The president has been kidnapped by [blank]. Are you a bad enough dude to rescue the president?
Vidya,t,0,1,The princess is in another [blank]
Vidya,t,0,1,This will be the 6th time we&#39;ve posted [blank]; we&#39;ve become increasingly efficient at it.
Vidya,t,0,1,Throwaway round: Get rid of those shit cards you don&#39;t want. Thanks for all the suggestions&#44; /v/
Vidya,t,0,1,Valve is going to make [blank] 2 before they release HL3.
Vidya,t,0,1,Viral marketers are trying to push the new [blank].
Vidya,t,0,1,Wake up&#44; Mr. Freeman. Wake up and [blank].
Vidya,t,0,1,We [blank] now.
Vidya,t,0,1,we must embrace [blank] and burn it as fuel for out journey.
Vidya,t,0,1,WE WILL DRAG THIS [blank] INTO THE 21ST CENTURY.
Vidya,t,0,1,What can change the nature of a man?
Vidya,t,0,1,What did I preorder at gamestop?
Vidya,t,0,1,What if [blank] was a girl?
Vidya,t,0,2,What is a [blank] but a [blank]?
Vidya,t,0,1,WHAT IS A MAN?
Vidya,t,0,1,What is the new mustard paste?
Vidya,t,0,1,WHAT THE FUCK DID YOU SAY ABOUT ME YOU [blank]?
Vidya,t,0,1,What&#39;s in the box&#44; /v/?
Vidya,t,0,1,When you see it... you don&#39;t see [blank].
Vidya,t,0,1,Why are you making chocolate pudding at 4 in the morning?
Vidya,t,0,1,Why is the [blank] fandom the worst?
Vidya,t,0,1,wooooooow&#44; it took all 3 of you to [blank]
Vidya,t,0,1,Yeah&#44; well&#44; my dad works for [blank].
Vidya,t,0,1,You have been banned. Reason: [blank].
Vidya,t,0,1,You were almost a [blank] sandwich!
VS,t,0,2,[blank] ALL THE [blank].
VS,t,0,1,[blank] for president!
VS,t,0,1,[blank] in my pants.
VS,t,0,1,[blank] is my worst habit.
VS,t,0,1,[blank] is the only thing that matters.
VS,t,0,2,[blank] Jesus is the Jesus of [blank].
VS,t,0,1,[blank] makes me uncomfortable.
VS,t,0,2,[blank] uses [blank]. It is SUPER EFFECTIVE!
VS,t,0,2,[blank] was banned from tinychat because of [blank].
VS,t,0,1,[blank]? FRY. EYES.
VS,t,0,2,A mod war about [blank] occurred during [blank].
VS,t,0,2,A wild [blank] appeared! It used [blank]!
VS,t,0,1,After Blue posted [blank] in chat&#44; I never trusted his links again.
VS,t,0,2,After I saw [blank]&#44; I needed [blank].
VS,t,2,3,Best drink ever: One part [blank]&#44; three parts [blank]&#44; and a splash of [blank].
VS,t,0,1,Clean ALL the [blank].
VS,t,0,1,Cunnilungus and psychiatry brought us to [blank].
VS,t,0,1,Dogimo would give up [blank] to type a six sentence paragraph in a thread.
VS,t,0,2,Domo travelled across [blank] to win the prize of [blank].
VS,t,0,1,Don&#39;t get mad&#44; get [blank].
VS,t,0,1,Everything&#39;s better with [blank].
VS,t,0,1,Fuck you&#44; I&#39;m a [blank].
VS,t,0,1,Have fun&#44; don&#39;t be [blank].
VS,t,0,2,I CAN [blank] ACROSS THE [blank].
VS,t,0,1,I did [blank]&#44; like a fucking adult.
VS,t,0,2,I thought being a [blank] was the best thing ever&#44; until I became a [blank].
VS,t,0,1,I want [blank] in my mouflon RIGHT MEOW.
VS,t,0,1,I&#39;m an expert on [blank].
VS,t,0,1,I&#39;m more awesome than a T-rex because of [blank].
VS,t,0,1,I&#39;m under the [blank].
VS,t,0,2,If life gives you [blank]&#44; make [blank].
VS,t,0,1,It&#39;s the end of [blank] as we know it.
VS,t,0,1,Kill it with [blank]!
